account_id,company_name,company_size,industry,contract_type,acv_usd,tenure_months,seats_purchased,seats_active_last_30d,seat_utilization_rate,logins_last_30d,admin_logins_last_30d,features_adopted,mfa_enabled_pct,api_calls_last_30d,support_tickets_last_90d,critical_tickets_last_90d,nps_score,qbr_attendance_rate,exec_sponsor_changed_last_180d,days_since_last_login,discount_pct,payment_delays_last_year,expansion_revenue_last_year_usd,churned
01b68ba4-81b2-413c-9cde-fc46c6791efd,"Smith, Moses and Grant",1198,Finance,Annual,218032,2,349,216,0.619,1500,77,6,51.1,2044,1,0,,0.25,True,15,13.8,3,0,1
57b1f727-08c0-4f2c-8320-cd33a4cbe8b0,Diaz-Collins,377,Education,Annual,40657,71,154,77,0.5,963,51,6,46.3,6489,5,0,,0.75,False,15,2.5,0,0,0
21b873dc-7271-4a2d-b040-382df51b4cd7,Johnson LLC,955,Media,Multi-year,41683,17,130,43,0.331,462,27,2,44.2,1048,6,1,6.0,0.45,False,21,7.1,0,0,1
dbbcafaa-b5b5-4de0-b097-ebb989c6ec93,Lucas-Barker,1936,Healthcare,Multi-year,96454,18,176,68,0.386,800,49,5,75.4,656,6,0,,0.47,False,0,17.4,0,0,0
d75e68af-8dfa-4397-b71d-87011f1c28a7,Finley-Roberts,605,Tech,Annual,51400,66,230,100,0.435,1138,64,6,50.9,460,2,0,,0.57,False,7,16.8,0,0,0
265c757b-cd00-44f0-9e5b-fd2f5cc01916,"Burgess, Green and Reyes",11956,Finance,Monthly,414999,7,713,354,0.496,3571,218,7,41.3,9868,5,0,9.0,0.7,False,7,10.2,1,0,0
1ec2a4e8-6ba0-4986-85d5-71935bde119b,"Smith, Mueller and Hunt",376,Tech,Annual,63234,34,106,69,0.651,845,54,8,34.6,1308,7,0,10.0,0.81,False,8,14.2,0,0,0
66147ace-0327-41dc-9920-2ec3d1417631,"Dickson, Kelly and Vang",2004,Healthcare,Annual,183166,13,737,288,0.391,963,51,4,16.6,1658,9,1,2.0,0.36,False,42,16.7,3,0,0
25c1625d-dc47-4d10-ad50-6751cb8ba4c0,"Hanna, Peters and Rodriguez",1538,Manufacturing,Multi-year,111061,4,539,303,0.562,610,36,3,44.0,2860,5,0,6.0,0.52,True,21,1.1,3,0,0
9f8590fa-232e-4499-83af-100793e46acf,"Walter, Johnson and Horton",308,Finance,Annual,34124,37,86,2,0.023,13,0,0,40.4,2,2,0,,0.26,False,1,12.6,2,0,1
45941ff0-e760-492c-8674-6e67905761b1,Savage Inc,417,Healthcare,Monthly,74103,56,167,112,0.671,1955,93,9,79.5,2521,2,1,,0.69,False,2,9.1,0,0,0
e6044cca-39f8-4312-9bef-f76cf4a89c28,"Jones, Wilson and Lopez",2038,Manufacturing,Multi-year,92303,22,643,226,0.351,737,46,3,52.1,533,6,2,,0.48,False,14,15.6,1,0,0
670d436a-b863-4591-9be0-5ded1382e666,Hughes-Gutierrez,780,Tech,Annual,60923,41,328,149,0.454,1507,100,4,57.6,1040,5,0,10.0,0.77,False,4,13.5,1,0,1
a05c7106-0da9-485b-b87f-0671bba8db07,Lewis-Taylor,965,Tech,Monthly,61445,14,300,218,0.727,2217,145,7,80.6,4107,5,0,10.0,0.41,False,7,9.2,0,0,0
6a3632ae-ae0a-4e9a-ac2f-1bcedc91b344,"Hernandez, Walls and Brown",110,Education,Annual,7846,34,27,23,0.852,244,8,9,21.1,582,1,0,,0.87,False,3,3.7,1,0,0
6fe46e0a-8b21-4280-b453-3c44722b58ad,Peterson Ltd,1369,Tech,Annual,138941,24,437,147,0.336,525,29,1,51.9,74,6,0,5.0,0.06,False,22,21.3,1,0,1
1c28418a-613f-4c44-946b-ed8b69b6fc8c,Anderson PLC,912,Tech,Annual,85784,15,220,106,0.482,1318,81,8,60.3,3801,6,1,8.0,0.84,False,6,5.0,0,0,0
5e0235ad-dc1a-4e9e-90bf-2b35b0d3ba99,Zimmerman-Bryan,620,Tech,Multi-year,20127,9,89,89,1.0,926,58,11,41.1,3974,0,0,8.0,0.93,False,8,4.0,0,0,0
6ee64f03-e3b7-4b40-bac0-b31de641f994,"Peterson, Montoya and Malone",989,Retail,Monthly,102613,55,259,236,0.911,2930,179,12,27.4,1836,0,0,10.0,0.89,False,2,8.8,0,7315,0
85038621-92a2-4f3d-b257-77d152ec3b9c,Tucker-Morgan,424,Retail,Monthly,36624,24,202,118,0.584,1851,108,7,57.7,964,3,0,6.0,0.64,False,0,12.4,0,0,0
59200146-6ce5-446c-b1c7-92efad9f722b,"Maxwell, Robinson and Stanley",347,Healthcare,Monthly,54449,17,109,64,0.587,646,35,8,66.7,713,1,0,6.0,0.23,False,10,11.9,0,0,0
242a7f2f-7460-4a0a-a550-a10e25f91229,Smith Ltd,510,Finance,Multi-year,47618,19,193,63,0.326,577,25,5,9.7,198,2,0,4.0,0.25,False,4,9.3,4,10700,0
405cc5c7-f619-4883-a73f-97f4e7b0ab02,Santiago-Griffith,399,Healthcare,Monthly,23166,35,138,80,0.58,905,57,7,41.7,235,2,0,,0.7,False,3,5.8,0,0,0
05113e99-487b-41ef-b97f-ff68420ac838,Miller Inc,7322,Tech,Annual,230896,40,1886,803,0.426,7188,418,6,53.4,2325,5,0,,0.58,True,1,17.8,0,0,1
42246b0e-8b84-4385-aa07-c537feb69e9c,Smith-Washington,1814,Education,Annual,69050,24,423,241,0.57,2309,144,7,80.9,4721,5,0,8.0,0.62,False,5,22.1,0,0,0
44135780-dae5-4397-9b11-f3e2831d922e,Mcclain-Ponce,229,Telecom,Multi-year,17520,33,32,17,0.531,188,11,3,50.3,33,3,1,6.0,0.61,True,16,17.2,2,0,0
e9fd32f4-1505-4290-a78c-383a9907ab8a,Mcgee-Daugherty,6247,Healthcare,Monthly,293821,18,356,172,0.483,1884,104,6,63.1,1123,4,2,8.0,0.48,False,11,8.0,0,0,0
b3c2fc9b-b47b-4eae-8b57-adaa41d55e4a,"Holmes, Clark and Davis",413,Finance,Monthly,47605,20,181,107,0.591,461,30,6,44.2,1377,4,0,8.0,0.41,False,3,11.5,0,0,0
2be9b2a7-f5d3-4167-bde4-d9d20b8e74a0,Duncan-Robinson,687,Education,Multi-year,100552,37,120,85,0.708,989,60,6,85.5,950,1,0,9.0,0.87,True,2,9.0,0,0,0
08db967f-8e01-4386-83e8-4a48f9500b23,"Schwartz, Martin and Harding",1785,Tech,Annual,83663,18,565,341,0.604,4871,305,6,66.1,2310,3,0,9.0,0.6,False,16,14.2,0,0,0
d81b4ec1-38c8-4629-b14e-118e3aaa9987,Duncan LLC,76,Finance,Monthly,10029,9,20,6,0.3,34,2,6,26.2,18,5,0,4.0,0.24,False,2,12.1,1,1942,0
4e867d0e-bfc0-4088-868e-e9ebb5593b55,Chandler-Taylor,512,Media,Monthly,59785,36,51,21,0.412,117,3,1,26.0,27,2,0,6.0,0.07,False,5,17.4,1,0,1
79593439-cc77-4719-a076-572b4061b842,"Turner, Ward and Moore",354,Tech,Multi-year,26585,31,23,18,0.783,358,21,10,61.1,433,2,0,7.0,1.0,False,1,20.2,0,9353,0
7dfea469-298b-47a9-877b-6df649f62c3c,Stevens Group,833,Tech,Multi-year,54772,45,395,395,1.0,7005,449,12,68.8,4211,0,0,10.0,1.0,False,1,14.8,0,12308,0
2eda0583-2f56-4ee6-aa46-c70de8c39d30,Fisher PLC,999,Healthcare,Annual,85314,35,213,160,0.751,1814,104,9,17.5,11790,3,1,6.0,0.87,False,4,12.8,0,0,0
4d6b5440-d06c-4d27-819e-78faa50b7463,Davis Ltd,611,Retail,Annual,48956,31,117,44,0.376,43,1,0,24.2,134,3,1,,0.57,False,5,1.5,1,0,0
a060f635-dcb8-423a-9dfc-2261e96d1922,Carrillo Inc,581,Retail,Annual,41083,7,51,22,0.431,159,9,1,51.6,144,2,0,,0.46,False,11,14.5,0,0,0
5e48dcb1-8cb0-47f6-918c-a267edf0a2bd,Murphy Ltd,2147,Tech,Monthly,62444,23,110,85,0.773,548,35,8,40.2,423,2,0,7.0,0.47,False,22,15.7,0,0,0
9e875dac-70e6-4dfc-a20a-0b29a1c67cb5,"Jones, Koch and Stout",927,Manufacturing,Multi-year,96175,16,348,286,0.822,4639,284,9,66.1,8031,2,0,10.0,1.0,False,2,23.4,0,32018,0
3eeb7cfd-5e47-4368-bbbb-c2673c63682e,Baker-Taylor,696,Tech,Annual,48042,35,312,22,0.071,209,12,3,12.8,13,1,0,,0.41,False,8,20.3,2,0,0
e5d16965-d72b-475e-b84e-f644410ee024,Rodriguez-Smith,783,Telecom,Monthly,76505,71,129,66,0.512,275,13,8,1.5,703,7,0,6.0,0.5,False,11,12.7,0,0,0
33599a8d-ed6e-45d5-a1fc-7bebe5069048,Rogers-Dixon,5011,Tech,Annual,221025,39,1259,823,0.654,11801,697,9,49.8,5320,1,1,8.0,0.81,True,34,10.3,1,0,0
c50e169c-48e2-4ac2-8107-499fb1e8051c,Valdez-Reeves,804,Tech,Monthly,93927,7,265,155,0.585,1799,112,10,62.8,27868,2,0,10.0,0.52,False,3,6.9,0,0,0
b5121dd4-9a74-4468-9dad-71ad5543f18e,Elliott PLC,378,Retail,Annual,35126,29,47,38,0.809,165,9,4,32.8,226,2,0,5.0,0.43,False,22,18.2,1,0,0
394b8ccb-69c2-4e4b-bdd5-fd019dddcb2f,"Flores, Sosa and Juarez",81,Tech,Annual,13327,16,18,5,0.278,6,0,3,6.1,8,8,1,3.0,0.22,False,9,4.6,1,0,1
ac7e4353-87b7-42c8-9d69-63b9b52853b8,Hernandez-Gray,137,Retail,Annual,13476,38,37,27,0.73,295,20,7,65.2,709,5,0,9.0,0.56,False,12,5.7,0,0,0
3b01abc5-8cf0-488c-a4c5-ac7e23410c8d,Thomas-Walter,398,Tech,Annual,32042,42,135,121,0.896,1358,78,8,58.2,1899,1,0,9.0,1.0,True,0,3.6,0,0,0
91cc0bf0-f733-428b-8bcf-f7576b85cb4b,"Carrillo, Brown and Stanley",590,Healthcare,Monthly,57788,23,290,176,0.607,2206,129,7,62.0,304,0,0,9.0,0.15,False,1,25.9,0,20870,0
681c4a1c-1d0b-4f39-a007-c7da45222bb3,Hancock-Bell,361,Tech,Annual,27079,18,99,60,0.606,530,24,7,93.2,2942,3,0,,0.77,False,6,13.1,1,0,0
3b7e8ca9-0751-4be7-b15e-436072c5ebd6,Smith Ltd,979,Healthcare,Annual,77516,31,162,83,0.512,638,51,4,55.5,139,4,0,,0.76,False,17,14.3,0,0,0
1b423d07-a0d6-4df7-bfea-7d1b4714e6de,Grant-Crosby,356,Tech,Annual,66962,14,122,46,0.377,617,35,4,49.3,150,10,0,,0.11,False,16,14.9,1,0,0
84f257ed-16f7-48a5-b49a-b71d59ea77e3,"Castro, Hughes and Bailey",243,Finance,Monthly,24779,43,25,18,0.72,211,9,10,40.9,308,1,0,10.0,0.44,False,4,6.2,0,7315,0
acd2a7b9-d484-447f-9e70-3433ed3c39c5,Rodriguez PLC,1305,Tech,Multi-year,47984,36,69,33,0.478,261,20,7,54.1,333,2,0,9.0,0.6,False,3,18.6,0,15725,0
4dcbced4-a837-4f6e-9f01-4211030c60a3,Serrano Ltd,3000,Education,Monthly,113375,17,658,399,0.606,3492,206,8,30.6,9057,6,0,,0.66,False,4,12.4,0,27905,0
bc189536-4841-4ed5-9c9e-2315acc79b50,Oconnor-Campbell,197,Manufacturing,Monthly,14777,10,16,11,0.688,207,13,12,39.0,46,2,0,,0.87,False,2,10.0,0,5834,0
98381901-1958-4a13-87b8-b3109dcdd7e2,Parker-Young,870,Tech,Monthly,108530,28,230,83,0.361,307,13,2,45.5,302,6,0,6.0,0.15,False,14,31.3,1,0,0
b1d8379a-1a83-4831-b9fa-4770a66efd74,"Owens, Garcia and Sullivan",82,Tech,Annual,15962,49,16,6,0.375,43,1,2,31.4,15,9,0,6.0,0.73,False,12,5.1,1,0,0
41912131-40ea-44c3-81f5-23014ede73ff,Mann Ltd,131,Tech,Monthly,15271,41,59,38,0.644,232,17,6,33.4,578,3,0,8.0,0.47,False,7,12.4,0,0,0
aba2b4d9-1ac6-4c7e-8e0d-11970a5d1ef0,"White, Bell and Holloway",348,Tech,Monthly,29360,8,45,12,0.267,58,6,4,44.4,174,2,0,3.0,0.36,True,27,24.1,0,0,1
4977b5b3-7e55-4ee3-9a84-7701bf15c619,"Silva, Harris and Reynolds",2318,Healthcare,Annual,71413,33,840,487,0.58,7432,473,8,47.9,3889,1,0,8.0,0.83,False,1,10.5,0,0,1
8a763da7-8a7c-4fc0-8d46-c3d81c6569a1,"Pena, Rodriguez and Wilson",282,Finance,Annual,48514,36,94,38,0.404,64,6,9,39.2,227,3,1,4.0,0.78,True,31,7.8,1,18005,0
40d8a3dd-af70-4191-99ca-b2592a5713b4,Baker Inc,271,Telecom,Monthly,65917,20,135,50,0.37,0,0,2,43.1,136,3,1,6.0,0.34,False,41,12.6,0,0,1
d3169c13-f8a9-47c8-9d95-326d93edb722,Davis-Turner,692,Education,Annual,30519,25,212,113,0.533,736,51,6,39.4,298,5,0,9.0,0.71,True,2,5.0,0,6263,0
8ae233f0-cdb6-400b-a7e6-ab238ed52247,"Jimenez, Curtis and Holmes",693,Tech,Annual,84282,40,286,204,0.713,1494,89,5,30.0,3077,1,0,7.0,0.45,False,75,23.1,1,32379,0
a00ec2e7-c23c-475f-b1fa-d7af59362aca,"Cook, Watson and Hurst",280,Tech,Monthly,29218,27,58,42,0.724,458,40,9,83.5,190,1,0,7.0,0.75,False,7,11.8,0,2450,0
964903ee-db11-419f-9ab8-57191dcdd31e,"Jordan, Campbell and Quinn",5913,Tech,Monthly,333681,3,488,303,0.621,2678,178,8,100.0,2691,2,0,8.0,0.65,False,11,20.2,0,0,0
2083a0b2-e692-40a2-bdfb-7fa21a2568de,Gomez-Vaughn,497,Tech,Annual,21843,12,115,58,0.504,587,29,9,52.8,1004,0,0,10.0,0.78,True,4,10.7,1,4247,0
acdbf01d-9766-4032-a8d3-52f13bdc23e1,Price Group,754,Healthcare,Multi-year,63920,17,266,152,0.571,1194,62,7,48.8,297,4,0,7.0,0.92,False,4,12.8,0,0,0
621a65e0-2fa8-46a6-bb2e-f167dba4c6da,Cooper-Holland,428,Tech,Annual,35324,12,70,25,0.357,323,13,6,46.7,198,3,0,6.0,0.72,False,2,8.1,0,0,0
b7a7f939-483a-43bf-8702-043377791ce2,Spencer-Strickland,1079,Tech,Annual,94269,43,121,58,0.479,502,38,0,27.8,104,5,0,7.0,0.54,False,15,26.0,1,0,1
af4c23ec-a4b7-46f9-9b7d-3bfebc12aa5a,Brooks Ltd,2588,Tech,Multi-year,125447,32,252,177,0.702,1575,102,8,80.9,2208,5,0,9.0,0.86,False,5,13.4,0,0,0
b48b7042-86f6-4d71-a4cb-a7c38d08f662,"King, Norton and Harris",4147,Retail,Annual,163896,7,1194,369,0.309,3885,230,7,71.2,2475,4,0,,0.48,False,1,7.1,2,0,0
55623228-6664-4725-b441-370d3013c901,"Collins, Williams and Mckenzie",288,Tech,Annual,31426,32,58,50,0.862,231,13,10,53.4,424,0,0,10.0,1.0,False,1,11.0,0,8057,0
01592154-fe6e-4174-b6be-f7c9b9fdf6a2,"Madden, Griffin and Gomez",2232,Telecom,Multi-year,209256,45,879,685,0.779,10229,610,9,58.3,13298,0,0,,1.0,True,6,18.8,0,60819,0
1722ff77-6d37-4154-950d-677fa0fc9be3,"Tran, Mendoza and Butler",1218,Finance,Annual,72620,20,411,332,0.808,4708,269,6,65.3,5663,3,0,5.0,1.0,False,5,13.3,0,4104,0
93c5efa4-45f7-4254-a661-bec913c2994d,"Sellers, Hunt and Martin",1943,Finance,Annual,145642,30,917,457,0.498,3414,203,8,81.4,1213,4,0,7.0,0.66,False,10,23.9,1,50976,1
73e0f1f5-ce05-496a-b5fa-8f70bf16eb06,Bell LLC,601,Healthcare,Annual,65550,26,295,131,0.444,1309,80,4,57.5,1039,1,0,6.0,0.52,False,1,0.0,0,5910,0
f291d9bc-7d33-428b-a4b5-c100b8441a85,Allen LLC,541,Healthcare,Multi-year,68294,9,27,10,0.37,6,1,2,48.3,20,5,1,3.0,0.54,False,22,3.7,1,0,1
e73d8080-ed2b-4479-838d-7daf8551266c,Stevens-Lawson,1862,Healthcare,Monthly,66953,32,290,131,0.452,1138,61,3,58.8,1810,7,1,8.0,0.35,False,8,10.7,1,0,0
662536a3-e97e-4b4e-82ac-18efe1436359,"Robbins, Simmons and Chen",1901,Healthcare,Annual,134989,16,302,156,0.517,529,36,7,57.3,126,3,0,5.0,0.53,False,8,7.1,0,0,0
e81e95e6-d334-4755-8604-296b754a88f6,Tucker and Sons,3723,Finance,Annual,174228,61,1659,891,0.537,11353,723,6,64.2,11405,3,0,7.0,0.77,False,6,21.5,0,20128,0
9f3d0a1b-12a5-4d2b-80d7-db1552337f15,"Rojas, Cruz and Baxter",827,Finance,Multi-year,38365,9,91,63,0.692,637,35,8,71.8,160,8,0,4.0,1.0,False,1,12.4,0,6418,0
f26bff17-190e-4da2-a115-4156dc92c83d,Griffin Group,591,Tech,Monthly,46357,24,141,120,0.851,1539,93,7,65.2,887,1,0,8.0,0.72,False,2,5.3,0,10727,0
8c26b96c-0c65-4eb7-9b66-2e2b5c2597bb,"Holt, Duncan and Smith",50,Manufacturing,Monthly,28708,47,5,2,0.4,10,0,3,30.9,41,7,0,5.0,0.13,False,30,16.3,1,0,0
809dc0ba-c735-475d-b92a-35356c47a284,Frost LLC,113,Retail,Annual,15990,17,30,12,0.4,118,9,3,89.6,14,3,0,7.0,0.44,False,25,15.6,0,0,0
73482dbb-fb8b-4353-9d21-c28cda009ada,Long-Reynolds,431,Retail,Monthly,36048,31,29,26,0.897,391,25,9,27.7,497,0,0,10.0,0.6,False,2,13.1,0,0,0
14983c35-144b-45d1-9fd5-8bf98eff6c4f,Barrett PLC,198,Telecom,Annual,31359,120,74,53,0.716,799,50,7,73.2,204,3,0,7.0,0.67,False,13,3.8,1,0,0
68ee9e93-7631-4fb4-b892-490a3e38bb30,Estrada-Horton,1629,Healthcare,Annual,74689,45,461,230,0.499,1029,63,3,36.9,5365,9,2,,0.6,False,28,8.1,0,0,1
b5378e7d-d250-438d-a8e1-1c4431b9bc6a,Pruitt-Alvarez,157,Media,Multi-year,24099,32,78,52,0.667,522,27,6,8.1,529,3,1,5.0,0.56,False,5,3.9,0,0,0
316b611b-f5ff-4733-a419-18b767ffc0ec,"Frost, Phillips and Hill",383,Healthcare,Annual,32509,41,189,76,0.402,1071,62,6,1.8,7485,7,1,7.0,0.9,False,19,11.6,0,0,1
9d906f8e-ac92-43fd-9c08-ffe719a7574e,Miller Ltd,400,Healthcare,Annual,46903,34,161,84,0.522,1243,83,5,44.0,731,4,0,8.0,0.6,False,3,15.8,0,0,0
6188b0cc-afec-4bfd-997d-8fae0150bdfe,Lopez Inc,2503,Retail,Multi-year,117054,12,455,235,0.516,0,0,9,100.0,5352,4,0,7.0,0.85,False,45,15.8,0,10482,0
55ba1feb-caba-494b-8b0d-942e47f0a808,Coleman-Brown,341,Tech,Monthly,79215,31,34,32,0.941,608,39,12,100.0,735,0,0,10.0,1.0,False,0,9.8,0,11136,0
3fd362d9-fa46-4752-bfdc-0a5fa776d221,"Ross, Harris and Brock",1094,Tech,Annual,74381,90,132,57,0.432,174,8,6,40.0,3076,2,0,6.0,0.87,False,6,22.8,1,5894,0
a2331e9c-f15a-4ed0-9752-89d5bd36e2ae,"Dunlap, Fischer and Burns",825,Healthcare,Annual,56398,54,297,185,0.623,1721,106,8,43.1,2101,2,0,10.0,0.73,False,16,13.4,0,0,0
3377d045-85c2-4164-b4f1-5e11ed844cbe,Carroll Group,1797,Tech,Monthly,148464,19,199,58,0.291,0,0,1,26.2,697,10,3,4.0,0.0,True,57,9.2,1,0,1
78a1ccf1-5d9b-4378-9199-06ad857086bd,"Allen, Francis and Erickson",1695,Tech,Monthly,54439,21,301,44,0.146,382,31,4,51.4,44,4,1,6.0,0.28,False,17,7.2,1,0,1
9f72cffa-76dd-4f56-8ac2-f2e672ef8e8d,"Davis, Cole and Rodriguez",641,Education,Annual,104246,94,59,43,0.729,540,21,8,100.0,640,4,0,10.0,1.0,False,0,18.5,0,0,0
158a3162-9931-46c8-9291-2d4ae4871dd4,Martinez LLC,103,Healthcare,Annual,11914,24,8,5,0.625,34,2,11,69.4,29,0,0,8.0,0.73,False,1,10.7,0,0,0
909d2fad-bfba-42ba-84cb-20c64f2a979b,Hawkins LLC,515,Tech,Annual,74868,17,116,2,0.017,0,0,0,19.0,3,2,2,0.0,0.0,False,81,10.8,1,0,0
3f74d782-0807-45be-911e-08dcc5e92396,Tran-Howe,651,Tech,Monthly,95774,12,154,72,0.468,486,35,8,61.6,2559,1,0,7.0,0.74,False,4,18.2,0,0,0
04763d32-9a8b-45ed-a4be-846542e6b788,"Perez, Hughes and Dunn",911,Media,Monthly,53019,27,124,124,1.0,1585,88,12,27.2,16102,0,0,,0.9,False,1,13.4,0,5941,0
1233d10d-597b-485e-97b6-958fb551e0d2,Davis PLC,296,Telecom,Multi-year,28066,17,137,42,0.307,0,0,4,0.0,35,6,0,5.0,0.0,False,66,7.1,1,0,0
b9399ea4-0dc6-4d33-9727-b86fbb3924ca,Perry Group,2333,Retail,Monthly,110114,26,755,725,0.96,9766,544,10,50.7,37564,1,0,10.0,0.65,False,1,7.5,0,0,0
cb72684d-5b1e-4142-9210-fe97db838105,Hughes Group,675,Tech,Multi-year,70084,32,122,2,0.016,0,0,0,0.0,3,9,5,,0.35,False,38,11.4,2,0,1
9d2fdb95-1ad5-405f-bab7-c27a9bc73124,Dunn Ltd,242,Finance,Annual,19814,58,103,76,0.738,965,50,9,19.4,3335,2,0,9.0,0.9,False,14,7.0,0,0,0
d7ec69ca-6336-454f-a4ae-d1651aff78d7,Blair Group,402,Finance,Annual,38337,21,120,55,0.458,312,13,8,69.0,428,4,0,9.0,0.72,False,15,8.5,0,9894,0
26602d17-217a-4cb1-869b-0714d8924205,Harris LLC,5549,Education,Annual,170664,3,1389,28,0.02,0,0,0,26.1,311,6,2,1.0,0.0,False,75,4.0,3,0,1
f9b5aee0-d770-4640-97ad-87e74d7e005d,Marshall-Torres,1381,Healthcare,Multi-year,52988,20,536,265,0.494,2727,172,5,36.7,1283,7,0,10.0,0.88,True,3,13.8,1,14617,0
52a4f700-4352-46bf-9cac-537353a3a788,Contreras-Hansen,2108,Manufacturing,Multi-year,71260,20,454,355,0.782,4546,271,7,35.3,12312,1,0,10.0,0.96,False,3,16.3,0,0,0
821f6f7c-8a0b-41ea-a27c-30ebe00150b9,Diaz LLC,212,Finance,Annual,28717,19,87,62,0.713,216,16,9,65.9,162,2,0,6.0,0.73,False,8,8.4,0,5122,0
1be6f7d3-09c7-4ccd-b04b-556ddde2f75d,Taylor-Cole,312,Education,Annual,35955,23,16,13,0.812,160,14,8,51.6,36,1,0,7.0,0.7,False,8,19.9,0,1860,0
a03608d9-f17a-4bdb-9e1c-9baafeb66578,Flores Group,314,Healthcare,Annual,25439,4,50,23,0.46,203,12,4,10.4,43,1,0,6.0,0.67,False,3,7.6,0,0,0
617745a6-a97f-4e81-86f5-5e83db71dcbc,"Roman, Gross and Myers",815,Finance,Monthly,63172,9,235,31,0.132,114,3,0,21.0,77,5,0,5.0,0.0,True,1,17.3,0,0,1
07f4d829-732f-465e-b782-04e1d454ce44,Dennis-Sullivan,549,Healthcare,Multi-year,37275,18,234,155,0.662,1775,105,11,96.7,1313,5,0,7.0,0.87,False,4,11.6,0,2787,0
53e52cd7-3e5c-497d-abc7-001b92e315b6,Rodriguez-Taylor,388,Retail,Monthly,66134,45,149,146,0.98,2824,172,12,87.7,4190,0,0,10.0,0.7,False,0,5.8,0,25491,0
ee5a375f-21b8-48d4-b34b-b9473a40ed77,"Jordan, Baker and Price",446,Media,Annual,40905,24,210,199,0.948,2890,190,10,60.5,3474,0,0,10.0,0.81,False,0,6.4,0,0,0
ae7b68bb-9c03-4a0a-88a7-fb6eba90656b,Melton Ltd,278,Healthcare,Annual,49791,36,47,16,0.34,0,0,1,35.1,37,2,0,,0.14,False,58,5.6,0,0,0
70257923-9b14-45ea-b384-025b333e7e01,"Hess, Nguyen and Gonzalez",546,Media,Annual,24453,8,254,103,0.406,181,8,2,23.5,509,8,2,3.0,0.52,False,9,7.3,0,0,1
17847021-5010-4756-9f0d-d4a4cb6c5b75,Suarez and Sons,2263,Finance,Annual,128512,13,230,129,0.561,308,27,3,37.8,485,5,0,7.0,0.61,True,5,16.2,0,0,0
1a7fa9e2-b2df-427f-9cd5-fc21c16eb3f6,Meyers-Hogan,126,Finance,Annual,25342,1,18,5,0.278,0,0,1,3.7,31,7,1,6.0,0.5,False,44,1.7,4,0,0
a0f8985b-d9a0-4ddb-bd01-4e7cf791253e,Morales-Pacheco,974,Finance,Monthly,64453,4,253,150,0.593,1654,88,7,35.4,447,2,0,5.0,0.52,False,5,19.4,0,21571,0
40660a45-6d0a-48bd-916a-05187aef8a3a,"Adams, Anthony and Jones",3035,Tech,Monthly,108580,84,440,329,0.748,2830,167,9,67.6,4936,6,0,10.0,0.57,False,8,15.7,0,0,0
da5498d4-2ce1-4276-be61-2ff4602a06be,"Clark, Neal and Smith",544,Education,Monthly,45153,7,35,12,0.343,61,5,3,65.6,9,6,2,1.0,0.43,False,25,12.9,0,0,1
105d0513-5209-45db-99da-a2f7bf45c8d4,"Frazier, Anderson and Banks",372,Tech,Multi-year,51448,11,126,100,0.794,1861,119,7,62.9,5321,0,0,6.0,0.79,False,6,1.8,0,0,0
83714685-0c07-440d-b538-7a893fb39cf6,Blair Group,1838,Finance,Monthly,61430,13,429,251,0.585,3672,214,8,79.0,873,1,0,9.0,0.84,False,2,21.1,0,6964,0
241ee066-a60d-4e62-b265-24d84f1d4954,"Ross, Edwards and Williams",225,Tech,Multi-year,37416,68,105,65,0.619,130,13,3,0.0,117,4,0,6.0,0.79,False,29,18.8,1,0,0
fbb94117-7df6-4a81-a911-4127d778fd50,Robbins-Griffith,649,Manufacturing,Monthly,60634,8,320,147,0.459,749,45,5,57.7,4318,4,0,7.0,0.6,False,4,6.1,1,0,0
3d47317d-7a6a-40ba-986f-c12d8e8fa0f0,"Nixon, Garcia and Morton",212,Media,Multi-year,24579,22,99,33,0.333,83,4,0,33.9,54,4,2,4.0,0.44,True,8,17.3,0,0,0
d716cd27-5317-47f3-8fc4-e6f1094c9cd0,Schaefer PLC,85,Education,Annual,14449,14,24,12,0.5,101,4,5,23.2,292,3,0,4.0,0.91,False,1,9.4,1,0,1
d4d76d6f-c1fb-42d0-9664-e1e51ec05364,Schmidt-Harrell,563,Finance,Multi-year,50247,16,106,52,0.491,695,35,7,47.2,410,4,0,6.0,0.74,False,26,15.5,0,0,0
7643d596-6eeb-49b0-b176-353c5b6eea44,Hampton-Wood,166,Healthcare,Annual,45736,6,80,27,0.338,196,9,5,76.4,43,2,1,8.0,0.66,True,1,4.8,0,0,0
7d824ada-6f57-473f-b266-58ac4cb41cf9,Sandoval-Powell,657,Tech,Annual,61809,14,143,85,0.594,383,28,10,62.1,603,3,0,7.0,0.7,False,5,13.5,0,0,0
e73775d8-1709-43a1-ace3-67e98099c248,"Lee, Mccoy and Boyd",2268,Media,Annual,77568,37,500,222,0.444,1178,88,9,47.4,180,3,0,6.0,0.59,False,2,5.1,0,0,0
3397d1d3-5b8f-4197-a16a-56727717785c,Jackson-Dixon,5114,Tech,Annual,154774,21,1717,673,0.392,7902,457,3,92.0,6887,3,0,,0.83,False,15,16.6,0,0,0
f2826bd4-6041-4bf8-bf1c-878d2699dd40,"Dominguez, Tran and Harris",737,Telecom,Multi-year,36451,31,247,164,0.664,1612,94,7,52.6,3356,3,0,7.0,0.91,False,7,3.8,0,8692,0
